Data da Homologação;Número de Homologação;Nome do Solicitante;CNPJ do Solicitante;Certificado de Conformidade Técnica;Data do Certificado de Conformidade Técnica;Data de Validade do Certificado;Código de Situação do Certificado;Situação do Certificado;Código de Situação do Requerimento;Situação do Requerimento;Nome do Fabricante;Modelo;Nome Comercial;Categoria do Produto;Tipo do Produto;IC_ANTENA;IC_ATIVO;País do Fabricante;CodUIT;CodISO
2025-03-05;28782103257.0;HUAWEI DO BRASIL TELECOMUNICACOES LTDA;2975504000152;NCC 19320/21;27/02/2021;27/02/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Huawei Technologies Co. Ltd;RRU5336E WD5MLRMR2RJ0;RRU5336E;3;Transceptor para Estação Rádio Base;N;S;China;CHN;CHN
2025-03-05;7272517519.0;Skylane Optics do Brasil Serviços de Pesquisa Ltda;15384965000100;NCC 27242/25;20/02/2025;20/02/2028 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Outdoor Wireless Networks LLC;SHPX2-15;SHPX2-15-XXXX;3;Antena Ponto a Ponto;S;S;Estados Unidos da América;USA;USA
2025-03-05;8392516210.0;CP Importação Exportação E Comércio Ltda;32180508000105;MODERNA-5277/25;12/02/2025;12/02/2027 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Rui’an Haonan Electric Co., Ltd;TM995-2;;1;Carregador para Telefone Celular;N;S;China;CHN;CHN
2025-03-05;9252510454.0;Itarp Comercio Ltda.;55398612000176;MT-7108/2025;26/02/2025;26/02/2027 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;ENPING FANGGE ACOUSTICS TECHNOLOGY COMPANY LIMITED;LD-400;;2;Microfone sem Fio;N;S;China;CHN;CHN
2025-03-05;9262517588.0;Itarp Comercio Ltda.;55398612000176;MT-7109/2025;26/02/2025;26/02/2027 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Guangdong Sanren Electronic Technology Co., Ltd.;LD-900;;2;Microfone sem Fio;N;S;China;CHN;CHN
2025-03-06;9962517574.0;MR IMPORTADORA LTDA;42060452000109;ABCP-OCD-24-0264;24/02/2025;24/02/2027 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Zhongshan Dingxiang Electronic Technology Co. Ltd.;ROBOPET024;;2;Transceptor de Radiação Restrita;N;S;China;CHN;CHN
2025-03-10;10342508867.0;Fortinet Network Security Brasil Ltda;23664260000167;BRC-24.4661.01;17/02/2025;17/02/2028 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Fortinet, Inc.;FG-200G;;3;Equipamento de Rede de Dados;N;S;Estados Unidos da América;USA;USA
2025-03-10;10342508867.0;Fortinet Network Security Brasil Ltda;23664260000167;BRC-24.4661.01;17/02/2025;17/02/2028 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Fortinet, Inc.;FG-201G;;3;Equipamento de Rede de Dados;N;S;Estados Unidos da América;USA;USA
2025-03-05;10542514028.0;Sperk Comercio de Acessorios Para Celular Eireli;20617253000116;MODERNA-5531/25;28/02/2025;28/02/2027 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Shenzhen Guangxun Lishen Technology Co., LTD;PB-960;;1;Acessório p/ Telefone Móvel Celular do tipo Bateria Auxiliar;N;S;China;CHN;CHN
2025-03-06;11092502701.0;HARMAN DO BRASIL INDUSTRIA ELETRONICA E PARTICIPACOES LTDA.;88315379000170;TÜV 25.0033;05/03/2025;05/03/2027 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Harman International Industries Inc.;SENSE LITE;;2;Transceptor de Radiação Restrita;N;S;Estados Unidos da América;USA;USA
2025-03-08;10232513127.0;ITC - INTELIGENT TELECOM CERTIFICATION LTDA;23786165000136;CPQD 11987;18/02/2025;18/02/2027 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Alpha Vehicle Security Solutions Czech s.r.o.;YK2;;2;Dispositivo de Operação Periódica;N;S;República Checa;CZE;CZE
2025-03-07;111182114059.0;All Park Importação e Exportação Ltda.;9086710000231;ABCP-OCD-21-0026;14/09/2021;14/09/2025 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Guangdong Openmind Precision Co., Ltd.;1692T;BRQ-0709;2;Equipamento de Radiocomunicação de Radiação Restrita;N;S;China;CHN;CHN
2025-03-07;111182114059.0;All Park Importação e Exportação Ltda.;9086710000231;ABCP-OCD-21-0026;14/09/2021;14/09/2025 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Guangdong Openmind Precision Co., Ltd.;1692T;BRQ-0141;2;Equipamento de Radiocomunicação de Radiação Restrita;N;S;China;CHN;CHN
2025-03-07;111182114059.0;All Park Importação e Exportação Ltda.;9086710000231;ABCP-OCD-21-0026;14/09/2021;14/09/2025 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Guangdong Openmind Precision Co., Ltd.;1692T;BRQ-1613;2;Equipamento de Radiocomunicação de Radiação Restrita;N;S;China;CHN;CHN
2025-03-07;111182114059.0;All Park Importação e Exportação Ltda.;9086710000231;ABCP-OCD-21-0026;14/09/2021;14/09/2025 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Guangdong Openmind Precision Co., Ltd.;1692T;BRQ-1614;2;Equipamento de Radiocomunicação de Radiação Restrita;N;S;China;CHN;CHN
2025-03-05;10882512787.0;LEDVANCE BRASIL COMERCIO DE PRODUTOS DE ILUMINACAO LTDA.;61064697000159;DEKRA-00522-25;28/02/2025;28/02/2027 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Hangzhou Hongshi Electrical Co., Ltd.;CONTROLE REMOTO RF 5-EM-1;CONTROLE REMOTO P/ CONTROLADOR SMART 5-EM-1;2;Equipamento de Radiocomunicação de Radiação Restrita;N;S;China;CHN;CHN
2025-03-05;10992502069.0;Rohde & Schwarz do Brasil Ltda.;2957511000121;ELD00722/24;28/02/2025;21/10/2025 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Rohde & Schwarz GmbH & Co.KG;QPS 201;;2;Equipamento de Radiocomunicação de Radiação Restrita;N;S;Alemanha;D;DEU
2025-03-05;97552409280.0;SAMSUNG ELETRONICA DA AMAZONIA LTDA;280273000218;CPQD 12235;29/10/2024;29/10/2026 00:00:00;2;Preenchimento Concluído;6;Homologação Emitida;Ningde Amperex Technology Limited;EB-BS931ABY;;1;Bateria de Lítio utilizada em Telefone Celular;N;S;China;CHN;CHN
